XTime (sec) (Time  sec)a:y(Car body) a:y(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Y (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:z(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Z (a:y(Car body)),
33.405376,0.0015523458,0.13971107
33.410374,0.59420335,0.14431927
33.415375,0.65889728,0.39029434
33.420876,0.3557716,0.38478419
33.425877,0.68156284,0.41470131
33.430874,0.60892355,0.34395894
33.435875,0.5049513,0.40877569
33.440376,1.0818977,0.36439139
33.445374,0.83583897,0.56291723
33.450375,0.2966207,0.39234316
33.455376,0.31230691,0.35129204
33.460377,0.71674734,0.25270838
33.465874,0.16607074,-0.23138362
33.470875,0.038260948,-0.16724022
33.475876,0.1843368,-0.14298083
33.480873,-0.18877755,-0.17225125
33.485374,-0.11329862,0.14883982
33.490376,-0.19667408,0.18762876
33.495377,-0.3322705,-0.021936253
33.500374,-0.30429843,0.30018109
33.505375,-0.36943415,0.19521211
33.510376,-0.40728971,0.17107356
33.515373,-0.3869884,0.24416298
33.520374,-0.45922297,0.023156784
33.525375,-0.44382191,0.15267214
33.531376,-0.47399506,0.062910713
33.535374,-0.47786304,0.074173242
33.541374,-0.49252731,0.016583892
33.545376,-0.48152143,-0.044439767
33.550377,-0.532592,-0.022102069
33.556374,-0.64287877,-0.11251668
33.560375,-0.64332676,-0.21523552
33.566376,-0.74858582,-0.43361491
33.570374,-0.7868759,-0.43227333
33.575375,-0.83197767,-0.25112021
33.580376,-0.86785758,0.10813446
33.585377,-0.87475908,0.19932069
33.590374,-0.82768166,0.39024642
33.596375,-0.77867341,0.45156768
33.600376,-0.77036369,0.55120528
33.606377,-0.7561509,0.5530206
33.610374,-0.75004673,0.51381266
33.615376,-0.77090508,0.53163016
33.620377,-0.81548768,0.67715234
33.625374,-0.90853643,0.51514465
33.630375,-0.93482888,0.52478951
33.635376,-1.03021,0.43604636
33.640373,-1.1046767,0.070638895
33.645374,-1.1825036,0.19571704
33.650375,-1.2254257,-0.078801222
33.655376,-1.2393787,-0.0090648867
33.660374,-1.2520884,0.031760324
33.665375,-1.2417874,-0.091562673
33.670376,-1.2171793,-0.10255092
33.676376,-1.1679682,-0.25846967
33.680374,-1.1290295,-0.3055262
33.685375,-1.0749028,-0.30624261
33.690376,-1.0539891,-0.45605907
33.695374,-0.99992871,-0.41603795
33.700375,-1.0269794,-0.4078027
33.705376,-1.0234337,-0.43213186
33.710377,-0.9969207,-0.37227052
33.716373,-1.0038214,-0.30289075
33.720375,-0.97061801,-0.16841084
33.726376,-0.9813866,-0.015023516
33.730373,-0.91825378,-0.014281425
33.735374,-0.849944,-0.048755087
33.740376,-0.8053537,-0.071649745
33.745377,-0.71277201,-0.30731589
33.750374,-0.61590606,-0.48923534
33.755375,-0.28228027,-0.61015671
33.760376,-0.075557567,-0.56183147
33.765373,-0.30161625,-0.64535111
33.770374,-0.28744379,-0.76902074
33.775375,-0.42570257,-0.65894771
33.780376,-0.18080448,-0.74136031
33.785374,-0.33752686,-0.52078384
33.791374,-0.34291676,-0.26376599
33.795376,-0.29856101,-0.2906695
33.800377,-0.3123638,-0.21653309
33.805374,-0.28122306,-0.34244177
33.810375,-0.24869403,-0.23229128
33.815376,-0.2129357,-0.30184281
33.820374,-0.21475397,-0.26009464
33.825375,-0.15296617,-0.2984443
33.831375,-0.16198599,-0.29327834
33.835377,-0.1096869,-0.31620735
33.840374,-0.083258286,-0.35920954
33.845375,-0.01487575,-0.34473872
33.850376,0.056650512,-0.36468828
33.856377,0.14746678,-0.31100336
33.860374,0.2139589,-0.49045849
33.865376,0.28615543,-0.31340465
33.870377,0.32580122,-0.40619168
33.875374,0.43741995,-0.2949734
33.880375,0.45509419,-0.30239433
33.885376,0.52597654,-0.29088923
33.890373,0.61404067,-0.16329072
33.896374,0.67901343,-0.041005835
33.900375,0.74978733,0.065665029
33.906376,0.80572802,0.18101662
33.910374,0.39705682,0.44779003
33.915375,0.26094145,0.43428323
33.920376,0.59045017,0.46103233
33.925877,0.79098237,0.53401577
33.930874,0.70088428,0.68410558
33.935875,0.58698106,0.42016426
33.940876,0.65432763,0.29197812
33.945873,0.60713166,0.30690122
33.950874,0.67394948,0.31681263
33.955875,0.65154362,0.31265005
33.961876,0.67983162,0.3421447
33.965874,0.65749788,0.41878337
33.971874,0.70739073,0.46963251
33.975876,0.66967726,0.31357461
33.981876,0.81587112,0.015816974
33.985374,0.86217391,-0.082861565
33.990376,0.88017684,-0.14787905
33.995377,0.87360233,-0.036000293
34.000374,0.77621639,0.0091132345
34.005375,0.68507463,0.3485215
34.010376,0.70017958,0.31540495
34.015373,0.63212043,0.27398112
34.020374,0.598818,0.04302521
34.025375,0.54054958,0.044838734
34.030376,0.55296838,-0.095517293
34.035374,0.59871197,-0.014683809
34.040375,0.65000784,0.068255588
34.045376,0.70841211,0.0059370603
34.051376,0.71435678,-0.066055521
34.055374,0.69200063,-0.11840969
34.061375,0.66676897,-0.090280525
34.065376,0.6603303,-0.087060653
34.071377,0.66476893,-0.10228376
34.075375,0.65513712,-0.021333918
34.080376,0.67170477,-0.075100295
34.085377,0.66314197,-0.10517976
34.090874,0.65957135,-0.080848083
34.095875,0.66813827,-0.10003532
34.100876,0.63940263,-0.105393
34.105873,0.6038987,-0.06797985
34.110874,0.58113766,-0.1303765
34.116875,0.54954433,-0.069188125
34.120876,0.53399169,-0.0981507
34.125874,0.51317161,-0.043907821
34.130875,0.55260944,-0.092510261
34.136875,0.61602753,-0.30096555
34.140877,0.70401537,-0.46821892
34.146873,0.69224042,-0.31820026
34.150875,0.74299663,-0.23049806
34.155876,0.75907326,-0.09518753
34.160873,0.76748741,-0.19176136
34.165874,0.77035362,-0.14725518
34.171875,0.77816337,-0.20710649
34.175877,0.77322894,-0.17743388
34.181873,0.7651211,-0.23569772
34.185875,0.74326187,-0.19469079
34.191875,0.70338267,-0.21821842
34.195873,0.67176008,-0.17410354
34.201874,0.56505799,-0.07608626
34.205875,0.47881514,0.099351287
34.210876,0.34824756,0.26313144
34.215874,0.34223294,0.34197471
34.220875,0.29724208,0.37205201
34.226875,0.25856239,0.37304604
34.230873,0.23342511,0.37995112
34.235874,0.22392963,0.40385199
34.240875,0.2077069,0.24556616
34.245876,0.11803572,0.0063771256
34.251877,-0.0043172901,-0.3512792
34.255875,-0.087244891,-0.52888399
34.261875,-0.22817758,-0.61679953
34.265877,-0.26830706,-0.53891033
34.270874,-0.3810561,-0.48345527
34.276875,-0.35872522,-0.18738875
34.280876,-0.40037706,0.14839809
34.286877,-0.3809841,0.28381187
34.290874,-0.34231025,0.14545667
34.295876,-0.28422332,-0.10651623
34.301876,-0.32198653,-0.13933112
34.305874,-0.35012278,-0.14357775
34.311874,-0.3945072,-0.13738574
34.315876,-0.41756609,-0.11411262
34.321877,-0.55609947,0.14523457
34.325874,-0.65998369,0.39656508
34.330376,-0.94322681,0.42333463
34.335377,-0.86473489,0.2626819
34.340374,-0.71060562,0.28943881
34.345375,-0.7696104,0.095478915
34.350376,-0.98787624,0.063946463
34.355373,-0.77554464,0.015189053
34.360374,-0.82503217,0.23741786
34.365376,-0.71720791,0.38013005
34.370876,-0.67036152,0.54472089
34.375874,-0.7040984,0.54951543
34.380875,-0.63646072,0.41185632
34.386875,-0.53499573,0.063195333
34.390877,-0.50993878,0.051291812
34.396873,-0.49766374,0.047575977
34.400875,-0.48122889,0.023098662
34.405876,-0.44103158,-0.00088983966
34.410374,-0.45365956,0.088204876
34.415375,-0.45134798,-0.039094511
34.420376,-0.49913436,0.014368918
34.425377,-0.46607602,0.069589287
34.430374,-0.49796519,-0.0058229305
34.435375,-0.529863,0.047321167
34.440376,-0.50111192,0.069622226
34.445374,-0.086397037,0.16089979
34.450375,0.088924363,0.099576309
34.455376,-0.15794422,-0.1797723
34.460377,-0.38719127,-0.45842341
34.465374,-0.36997971,-0.25391904
34.470375,-0.26753935,-0.1471967
34.475376,-0.43676162,0.24696459
34.480373,-0.33194163,0.25727439
34.485374,-0.34792227,0.14145494
34.490875,-0.34424004,0.091907002
34.495876,-0.33064824,0.19495815
34.500874,-0.31739902,0.13143371
34.505875,-0.34123203,0.20761347
34.511875,-0.39498574,0.11102618
34.515877,-0.48768529,0.26960805
34.520874,-0.55545229,0.53718382
34.526875,-0.5592857,0.6063419
34.530876,-0.55035579,0.60990626
34.535873,-0.55459279,0.648588
34.540874,-0.42253706,0.67317539
34.545876,-0.2770555,0.82171977
34.550877,-0.21649019,0.4043861
34.555874,-0.14628533,0.34819993
34.560875,-0.11099295,0.23406494
34.565876,-0.092698939,-0.05247128
34.570873,-0.078681514,-0.095671162
34.576874,-0.096813284,0.07817585
34.580875,-0.095082574,0.14929757
34.585876,-0.072338365,-0.022190375
34.590874,-0.099722929,0.16398524
34.595875,-0.099935532,0.092898972
34.601875,-0.12423323,0.096909307
34.605873,-0.15644963,0.017797127
34.611874,-0.27209425,0.22346658
34.615875,-0.3559759,0.40150028
34.620876,-0.39947379,0.48186257
34.625874,-0.47392991,0.3534565
34.630875,-0.54770625,0.17263861
34.635876,-0.60555607,0.17147565
34.640877,-0.62867606,0.12200923
34.646873,-0.62817293,0.19914155
34.650875,-0.65904468,0.12246288
34.655876,-0.64354068,0.17140625
34.660873,-0.61160439,0.16763468
34.665874,-0.58996493,0.21080595
34.671875,-0.55732512,0.17719343
34.675877,-0.52698946,0.15731816
34.680874,-0.4798235,0.24820581
34.685875,-0.41178229,0.36664236
34.690876,-0.30905873,0.3978467
34.696877,-0.15936638,0.41668808
34.700874,-0.067856535,0.22472265
34.706875,0.084664419,-0.13491271
34.710876,0.15133396,-0.28041047
34.716873,0.1818496,-0.3196671
34.720875,0.23563544,-0.36079773
34.725376,0.24730563,-0.37341034
34.730373,0.27176857,-0.41658744
34.735374,0.28601006,-0.36546046
34.740376,0.32217148,-0.30241483
34.746376,0.32414994,-0.32047755
34.750374,0.45614484,-0.40064111
34.755375,0.47917649,-0.49875572
34.760376,0.27446419,-0.35648841
34.765877,0.16375412,-0.47218302
34.770874,0.43583506,-0.40591586
34.775875,0.26709858,-0.53158009
34.780876,0.25393638,-0.41816229
34.785873,0.16058768,-0.44800693
34.790375,0.063710943,-0.19627845
34.795376,0.020821545,-0.2802074
34.800377,-0.041360699,-0.46114859
34.805374,-0.078751326,-0.47299424
34.811375,-0.12308849,-0.44623494
34.815376,-0.1381889,-0.40816429
34.821377,-0.1670838,-0.34915999
34.825375,-0.18289462,-0.33732253
34.831375,-0.21222158,-0.27035797
34.835377,-0.2220196,-0.21454391
34.840374,-0.25158873,-0.078770705
34.845375,-0.28348029,0.072918892
34.850376,-0.20044728,0.15231407
34.855373,-0.066180624,0.52498066
34.860374,0.02981315,0.5644083
34.865376,0.22588788,0.35377133
34.871376,0.42301556,0.039787814
34.875374,0.52081364,-0.0096328454
34.881374,0.61693937,0.057423573
34.885376,0.26789278,0.080181457
34.890373,0.38022533,-0.026050122
34.895374,0.71515232,0.13100374
34.900875,0.9056524,0.11545367
34.905876,0.57902676,0.051248956
34.910873,0.80500787,0.031321697
34.915874,0.76033378,0.12488236
34.920876,0.70218021,-0.0011648115
34.925877,0.77675414,0.18188395
34.930874,0.65679562,0.36690295
34.935875,0.56178141,0.55354881
34.941875,0.53041667,0.58782291
34.945873,0.51184261,0.54347241
34.951874,0.42259467,0.40339628
34.955875,0.37916189,0.32516843
34.960876,0.31455266,0.21031049
34.965874,0.25806251,0.096779719
34.970875,0.20173427,-0.069610044
34.976875,0.16445218,-0.10856932
34.980873,0.16398853,-0.044261634
34.986874,0.15135206,0.10250005
34.990376,0.16787615,0.21962281
34.995377,0.17680542,0.47050154
35.000374,0.22838359,0.55628163
35.005375,0.30505326,0.3094539
35.010376,0.36946794,0.14947678
35.015373,0.45242947,0.13670401
35.020374,0.43040979,0.05260377
35.025375,0.4149884,-0.051189333
35.030376,0.42631379,-0.045931894
35.035374,0.42639762,-0.42761701
35.040375,0.42026106,-0.61056691
35.045376,0.51808417,-0.74757487
35.051376,0.57576364,-0.68944663
35.055374,0.60726422,-0.53204572
35.061375,0.52237374,-0.33294496
35.065376,0.45069522,-0.28690138
35.070374,0.34223214,0.0068662553
35.075375,0.32010263,-0.14880535
35.080376,0.27245578,-0.22783937
35.085377,0.24739182,-0.23515941
35.090374,0.24437723,-0.23977679
35.096375,0.25956753,-0.21603703
35.100376,0.29701337,-0.14009278
35.106377,0.3523604,-0.15023161
35.110374,0.35353091,-0.19811682
35.115376,0.30624264,-0.19993569
35.120377,0.24003078,-0.1637361
35.125874,0.17178659,-0.2199392
35.130875,0.10143416,-0.41413
35.135876,0.051988818,-0.51810545
35.141876,0.0048434483,-0.6457113
35.145874,-0.019356648,-0.66541791
35.151875,-0.045321602,-0.65610969
35.155876,-0.043889932,-0.62966889
35.160873,-0.022980243,-0.4879221
35.165874,0.0057333852,-0.32263473
35.170876,0.05228145,-0.12047809
35.176876,0.10511649,0.12168042
35.180874,0.13639826,0.1720244
35.185875,0.19230501,0.42345536
35.190876,0.19665915,0.34241873
35.195873,0.21710494,0.3851023
35.201874,0.21092772,0.39713219
35.205875,0.21194924,0.40383855
35.211876,0.17995888,0.37081513
35.215874,0.15585096,0.41101962
35.221874,0.064045958,0.26941684
35.225876,-0.57594806,0.31346878
35.230373,-0.42585406,0.11990671
35.235374,-0.1919587,0.089778475
35.240875,0.065038763,-0.047924601
35.245876,-0.12379415,0.053602513
35.250874,-0.12758961,-0.1261728
35.255875,-0.044955131,0.028567845
35.260376,-0.062299885,-0.091557764
35.265373,-0.058341835,-0.23439068
35.270374,-0.024332851,-0.30797613
35.275375,0.021959772,-0.47240922
35.281376,0.031304669,-0.59268999
35.285374,0.042171314,-0.62314445
35.291374,0.046056069,-0.61228842
35.295376,0.089299664,-0.59656489
35.301376,0.13680598,-0.417162
35.305374,0.16361316,-0.41744635
35.310375,0.13633332,-0.26331148
35.315876,0.064266488,-0.15739451
35.320873,-0.0094276965,0.020248489
35.325874,-0.051206749,0.094742596
35.330875,-0.077728167,-0.091940813
35.335876,-0.1123272,-0.04071945
35.340874,-0.099192239,-0.099276602
35.345375,0.27722901,-0.041380972
35.350376,0.42310327,-0.042722926
35.355373,0.12699676,-0.15780351
35.360374,-0.10129592,-0.400801
35.365376,-0.095698029,-0.38692284
35.370377,0.040758152,-0.5772711
35.375374,-0.17668338,-0.27944738
35.380375,-0.15317677,-0.26469916
35.385376,-0.21117587,0.16890171
35.390373,-0.34400424,0.20250942
35.395374,-0.32032701,0.18792199
35.400375,-0.41066331,0.31335354
35.405376,-0.44842434,0.33603323
35.411373,-0.40040994,0.3871538
35.415375,-0.40369546,0.39234731
35.421375,-0.3396537,0.31917834
35.425377,-0.34323061,0.23728234
35.430874,-0.37593779,0.33812773
35.435875,-0.4792439,0.4393591
35.440876,-0.53714925,0.48995161
35.446877,-0.55764282,0.57891738
35.450874,-0.62633061,0.40794066
35.456875,-0.66945726,0.36207813
35.460876,-0.68920112,0.33765516
35.465874,-0.66544598,0.086908706
35.470875,-0.61624306,0.19482574
35.475876,-0.6509251,-0.11780186
35.480873,-0.64953578,-0.40483725
35.485874,-0.7065767,-0.36888951
35.490875,-0.70103633,-0.34315971
35.495876,-0.67169386,-0.1461345
35.500874,-0.70626128,0.10671835
35.506874,-0.74781156,0.17219655
35.510876,-0.78215593,0.20767432
35.516876,-0.7649129,0.18239444
35.520874,-0.76466787,0.18365325
35.525375,-0.77058202,0.14400963
35.530376,-0.80336934,-0.082028069
35.535374,-0.85244435,-0.30134791
35.540375,-0.93545312,-0.3913027
35.546375,-0.99991626,-0.56198615
35.550377,-0.99366885,-0.53923726
35.555374,-0.99029547,-0.55510736
35.560375,-0.97013879,-0.44890094
35.565376,-0.94597089,-0.57841116
35.571377,-0.86162198,-0.39569211
35.575375,-0.81156492,-0.43214861
35.580376,-0.76687187,-0.21298949
35.585377,-0.73456502,-0.16321568
35.590374,-0.70719051,-0.01197113
35.595375,-0.65384942,-0.03723703
35.600376,-0.61846638,-0.07568299
35.606377,-0.50931722,-0.11096923
35.610374,-0.49290216,-0.090954542
35.616375,-0.38395882,-0.056261599
35.620377,-0.35470393,-0.064844787
35.625374,-0.28672513,-0.043018259
35.630875,-0.24494834,-0.00408471
35.635876,-0.21861069,-0.0042620352
35.640877,-0.16791153,-0.11134826
35.645874,-0.087496318,-0.21692497
35.651875,0.0066304337,-0.44281268
35.655876,0.029394301,-0.78294373
35.660873,0.042380132,-0.80139601
35.665874,0.12367579,-0.79654074
35.670876,0.21045338,-0.5654546
35.675877,0.341279,-0.28539857
35.681873,0.36203799,-0.11648747
35.685875,0.37435973,0.13955265
35.691875,0.38657591,0.21005097
35.695873,0.36408114,0.35423476
35.700375,0.3989163,0.39912173
35.705376,0.74060696,0.49651703
35.710377,0.89559495,0.45324984
35.715374,0.56584001,0.3587715
35.720375,0.39236161,0.35644633
35.725376,0.4432939,0.47711992
35.730373,0.53068268,0.48591545
35.735374,0.42517444,0.39260131
35.740376,0.46006858,0.45729059
35.745876,0.42015603,0.30904278
35.750874,0.39046326,0.24620771
35.755875,0.39852345,0.23232944
35.761875,0.41871342,0.32957
35.765877,0.43079773,0.36716774
35.770874,0.45913732,0.50966656
35.775875,0.49443576,0.49439409
35.780876,0.41916236,0.63989532
35.785873,0.43240905,0.58103812
35.790874,0.44426858,0.47709084
35.795876,0.29613823,-0.0014807403
35.800877,0.33547023,-0.45663062
35.805874,-0.27562296,-0.51113343
35.810375,-0.088678226,-0.53138506
35.815376,0.19012599,-0.16476049
35.820374,0.37331712,-0.16818324
35.825375,0.14860323,-0.019500088
35.830376,0.27320835,-0.16609338
35.835377,0.29319707,-0.10679595
35.840374,0.28902304,-0.22799687
35.845875,0.30233282,-0.3470287
35.850876,0.27547169,-0.34728846
35.855873,0.26665619,-0.47508773
35.860874,0.22515135,-0.25010788
35.865875,0.18735075,-0.33449778
35.870876,0.19623367,-0.28531677
35.875874,0.14683644,-0.30349433
35.880875,0.14110395,-0.3891632
35.885876,0.16835518,-0.582219
35.890877,0.12969415,-0.37082338
35.895874,0.17622952,-0.43535173
35.900875,0.08983463,-0.30539906
35.905876,0.039927471,-0.16657808
35.910873,0.00051993568,-0.12336287
35.915874,-0.14634685,0.039606471
35.920876,-0.16060069,-0.017834786
35.926876,-0.26443127,-0.084112965
35.930874,-0.30096179,-0.22353674
35.935875,-0.28908357,-0.031931784
35.940876,-0.27732816,-0.0027024266
35.945873,-0.23448546,0.18295611
35.950874,-0.19823107,0.27594742
35.955875,-0.098910689,0.49276105
35.961876,-0.026234236,0.73399377
35.965874,0.015731389,0.69225925
35.970875,0.058510486,0.40144163
35.975876,0.077264182,0.20396532
35.980873,0.063250937,-0.12007036
35.985874,0.026106868,-0.065931454
35.990875,0.071439609,-0.063115813
35.995876,0.088539422,-0.097988352
36.000374,0.15712374,0.2317881
36.005875,0.18020266,0.13276184
36.010876,0.19296336,0.24830425
36.015877,0.23540089,0.31063709
36.021873,0.23433083,0.29096574
36.025875,0.24531266,0.27549458
36.030876,0.25107262,0.31627572
36.035873,0.26331276,0.34835747
36.040874,0.26388696,0.34613639
36.045876,0.25394398,0.39874005
36.050877,0.23967087,0.30389693
36.055874,0.21976866,0.4044818
36.061874,0.16635707,0.23105441
36.065876,0.10345289,0.13053603
36.071877,0.069883622,-0.036640275
36.075874,0.094540656,0.015451941
36.080875,0.099966578,0.12330834
36.085876,0.089751333,0.0086699873
36.090874,0.093999229,0.099357799
36.096874,0.10557052,0.073887549
36.100876,0.12858725,0.01179911
36.105873,0.20894492,-0.1161015
36.110874,0.25910294,-0.33848098
36.115875,0.28996402,-0.40928411
36.120876,0.33237508,-0.49165601
36.125874,0.34958526,-0.41469878
36.130875,0.39961618,-0.42334175
36.135876,0.44595683,-0.55581534
36.140877,0.48630723,-0.42972004
36.145874,0.54173386,-0.30526215
